0	0.6609583147096607	1.652395786774152	1.4871562080967369
10	0.4037638145004759	0.7729036286128301	0.7151983694701641
20	0.32815224636075957	0.6601684535690594	0.607494853414172
30	0.2953374560383707	0.6084023783518587	0.5589943043010402
40	0.2769288045727875	0.5760873500183197	0.5287858087529274
50	0.2640673814276237	0.5531713911297214	0.507395817907595
60	0.25436271955324846	0.5356894327153415	0.49109608951190076
70	0.24666574382313428	0.5217046120573274	0.47806837371435396
80	0.24034404464831172	0.5101379057710772	0.4673009636523259
90	0.235015915001301	0.5003316843573439	0.45817786081406026
100	0.23043494000732784	0.49185798032147116	0.4502985159216094
110	0.22643367191603447	0.4844239807869964	0.4433890651856748
120	0.2228936255251123	0.47782126321289087	0.43725469101639497
130	0.21972816935727263	0.4718966426784405	0.4317522835298941
140	0.21687222359990643	0.4665345084455299	0.4267738867100638
150	0.21427577308613657	0.46164564046824064	0.42223622326531746
160	0.21189962698658799	0.45715986324327906	0.4180738171951913
170	0.20971255773585246	0.45302106712699625	0.41423433485793515
180	0.20768931717881148	0.44918374218879564	0.4106753427775353
190	0.2058092279586169	0.445610508018309	0.40736199790171274
200	0.20405516230843085	0.44227031677488093	0.4042653679699161
210	0.2024127879379655	0.4391371220459347	0.40136118767395274
220	0.20087000193730428	0.43618887664025774	0.3986289224585611
230	0.19941649952098128	0.433406767008152	0.3960510535672952
240	0.19804344109672103	0.4307746206885386	0.39361252481850445
250	0.19674319212858843	0.42827844219197914	0.3913003093989849
260	0.19550911763888484	0.4259060455289232	0.38910306694775065
270	0.19433541822950887	0.42364676034837495	0.3870108693896385
280	0.19321699802615733	0.4214911948046593	0.3850149797449083
290	0.1921493574235196	0.419431042575871	0.38310767215351993
300	0.19112850528515635	0.41745892460280076	0.38128208431353744
310	0.19015088654773174	0.4155682583539747	0.3795320956014521
320	0.18921332211512132	0.413753149110714	0.37785222574011734
330	0.188312958647744	0.4120082989949162	0.3762375500231483
340	0.1874472263628304	0.41032893039859536	0.3746836279642504
350	0.18661380337821196	0.40871072118401536	0.37318644292666114
360	0.185810585420085	0.40714974956001365	0.371742350780594
370	0.18503565997072782	0.4056424469672865	0.3703480360162017
380	0.18428728409808362	0.40418555762212677	0.36900047407256753
390	0.18356386536057287	0.4027761036318808	0.36769689885298384
400	0.1828639452973116	0.4014113547851231	0.3664347746040123
410	0.18218618509263443	0.40008880230238475	0.3652117714751319
420	0.1815293530873896	0.39880613593126113	0.36402574420443823
430	0.1808923138578895	0.3975612239009041	0.3628747134585753
440	0.1802740186353185	0.39635209531409366	0.36175684945285197
450	0.17967349687551826	0.3951769246409668	0.36067045751484067
460	0.17908984881593382	0.3940340180076746	0.3596139653381811
470	0.1785222388874124	0.3929218010587079	0.3585859116816248
480	0.17796988986639106	0.3918388081617305	0.3575849363335417
490	0.17743207766959523	0.3907836727961627	0.3566097711711916
500	0.17690812670995237	0.3897551189681505	0.3556592321768701
510	0.1763974057441053	0.3887519535282765	0.35473221228935226
520	0.17589932414725723	0.38777305927094374	0.353827674998258
530	0.17541332856838807	0.3868173887410638	0.3529446485729391
540	0.1749388999193353	0.38588395864196295	0.3520822208727256
550	0.1744755506561031	0.3849718447931657	0.35123953465705066
560	0.1740228223229022	0.3840801775668528	0.3504157833426611
570	0.17358028332711659	0.3832081377515777	0.34961020715974356
580	0.1731475269220645	0.38235495279658166	0.3488220896605231
590	0.17272416937062515	0.3815198933954491	0.3480507545474609
600	0.17230984827541543	0.38070227037199383	0.34729556277776663
610	0.1719042210560568	0.3799014318449294	0.3465559099251661
620	0.1715069635572723	0.3791167606244006	0.3458312237690088
630	0.1711177687755148	0.37834767184233836	0.3451209620853569
640	0.17073634569376858	0.37759361076946285	0.34442461062222535
650	0.17036241821156928	0.3768540508162863	0.3437416812431516
660	0.16999572416169986	0.37612849169470686	0.34307171021910077
670	0.16963601440625187	0.37541645772542936	0.3424142566557052
680	0.16928305200336285	0.374717496277927	0.3417689010448623
690	0.16893661143997715	0.3740311763308045	0.3411352439271684
700	0.1685964779218637	0.3733570871416321	0.3405129046581045
710	0.1682624467174152	0.3726948370163887	0.3399015202646041
720	0.16793432255116328	0.3720440521684455	0.3393007443862707
730	0.16761191904188832	0.3714043756662391	0.33871024629492086
740	0.16729505817923865	0.37077546644768594	0.338129709985987
750	0.16698356984112028	0.370156998412862	0.33755883332890996
760	0.16667729134228676	0.3695486595739266	0.33699732728506493
770	0.1663760670147059	0.36895015126955394	0.3364449151724144
780	0.16607974781905166	0.3683611874262684	0.3359013319831991
790	0.16578819097945635	0.3677814938751862	0.33536632375058595
800	0.16550125964428558	0.36721080771213427	0.3348396469516009
810	0.16521882256915288	0.3666488766982334	0.3343210679531544
820	0.16494075382051349	0.3660954587012488	0.33381036249302615
830	0.16466693249835201	0.3655503211720879	0.3333073151940523
840	0.16439724247652523	0.36501324065437946	0.3328117191090434
850	0.16413157215943813	0.36448400232469247	0.33232337529416034
860	0.16386981425383984	0.36396239956114507	0.331842092408655
870	0.1636118655545817	0.3634482335383331	0.3313676863390513
880	0.1633576267430879	0.3629388998752353	0.330899979845994
890	0.16310700219961416	0.362410606817153	0.33043880223179
900	0.16285989982400548	0.3619610722009544	0.32998398902841003
910	0.16261623086791818	0.3615175553616059	0.3295353817041751
920	0.16237590977930616	0.3610799098232533	0.3290928273843954
930	0.16213885405124862	0.3606479942346794	0.3286561785909881
940	0.16190498408339857	0.36022167213809836	0.32822529299744757
950	0.1616742230488507	0.359800811746239	0.32780003319170403
960	0.161446496769775	0.35938528573875933	0.32738026646217705
